3.6247 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x141E84B0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x166A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.1691 	EXP 	blk1: color = 'darkgrey'
15.1856 	EXP 	blk1: fillColor = 'darkgrey'
15.1856 	EXP 	blk1: lineColor = 'darkgrey'
15.1856 	EXP 	blk1: color = 'darkgrey'
15.2023 	EXP 	blk1: fillColor = 'darkgrey'
15.2023 	EXP 	blk1: lineColor = 'darkgrey'
15.2023 	EXP 	blk1: color = 'darkgrey'
15.2190 	EXP 	blk1: fillColor = 'darkgrey'
15.2190 	EXP 	blk1: lineColor = 'darkgrey'
15.2190 	EXP 	blk1: color = 'darkgrey'
15.2357 	EXP 	blk1: fillColor = 'darkgrey'
15.2357 	EXP 	blk1: lineColor = 'darkgrey'
15.2357 	EXP 	blk1: color = 'darkgrey'
15.2523 	EXP 	blk1: fillColor = 'darkgrey'
15.2523 	EXP 	blk1: lineColor = 'darkgrey'
15.2523 	EXP 	blk1: color = 'darkgrey'
15.2691 	EXP 	blk1: fillColor = 'darkgrey'
15.2691 	EXP 	blk1: lineColor = 'darkgrey'
15.2691 	EXP 	blk1: color = 'darkgrey'
15.2860 	EXP 	blk1: fillColor = 'darkgrey'
15.2860 	EXP 	blk1: lineColor = 'darkgrey'
15.2860 	EXP 	blk1: color = 'darkgrey'
15.3024 	EXP 	blk1: fillColor = 'darkgrey'
15.3024 	EXP 	blk1: lineColor = 'darkgrey'
15.3024 	EXP 	blk1: color = 'darkgrey'
15.3191 	EXP 	blk1: fillColor = 'darkgrey'
15.3191 	EXP 	blk1: lineColor = 'darkgrey'
15.3191 	EXP 	blk1: color = 'darkgrey'
15.3357 	EXP 	blk1: fillColor = 'darkgrey'
15.3357 	EXP 	blk1: lineColor = 'darkgrey'
15.3357 	EXP 	blk1: color = 'darkgrey'
15.3526 	EXP 	blk1: fillColor = 'darkgrey'
15.3526 	EXP 	blk1: lineColor = 'darkgrey'
15.3526 	EXP 	blk1: color = 'darkgrey'
15.3691 	EXP 	blk1: fillColor = 'darkgrey'
15.3691 	EXP 	blk1: lineColor = 'darkgrey'
15.3691 	EXP 	blk1: color = 'darkgrey'
15.3859 	EXP 	blk1: fillColor = 'darkgrey'
15.3859 	EXP 	blk1: lineColor = 'darkgrey'
15.3859 	EXP 	blk1: color = 'darkgrey'
15.4025 	EXP 	blk1: fillColor = 'darkgrey'
15.4025 	EXP 	blk1: lineColor = 'darkgrey'
15.4025 	EXP 	blk1: color = 'darkgrey'
15.4032 	DATA 	Mouse: Left button down, pos=(1132,836)
15.4191 	EXP 	blk1: fillColor = 'darkgrey'
15.4191 	EXP 	blk1: lineColor = 'darkgrey'
15.4191 	EXP 	blk1: color = 'darkgrey'
15.4191 	EXP 	blk2: fillColor = 'darkgrey'
15.4191 	EXP 	blk2: lineColor = 'darkgrey'
15.4191 	EXP 	blk2: color = 'darkgrey'
15.4360 	EXP 	blk1: fillColor = 'darkgrey'
15.4360 	EXP 	blk1: lineColor = 'darkgrey'
15.4360 	EXP 	blk1: color = 'darkgrey'
15.4360 	EXP 	blk2: fillColor = 'darkgrey'
15.4360 	EXP 	blk2: lineColor = 'darkgrey'
15.4360 	EXP 	blk2: color = 'darkgrey'
15.4526 	EXP 	blk1: fillColor = 'darkgrey'
15.4526 	EXP 	blk1: lineColor = 'darkgrey'
15.4526 	EXP 	blk1: color = 'darkgrey'
15.4526 	EXP 	blk2: fillColor = 'darkgrey'
15.4526 	EXP 	blk2: lineColor = 'darkgrey'
15.4526 	EXP 	blk2: color = 'darkgrey'
15.4692 	EXP 	blk1: fillColor = 'darkgrey'
15.4692 	EXP 	blk1: lineColor = 'darkgrey'
15.4692 	EXP 	blk1: color = 'darkgrey'
15.4692 	EXP 	blk2: fillColor = 'darkgrey'
15.4692 	EXP 	blk2: lineColor = 'darkgrey'
15.4692 	EXP 	blk2: color = 'darkgrey'
15.4859 	EXP 	blk1: fillColor = 'darkgrey'
15.4859 	EXP 	blk1: lineColor = 'darkgrey'
15.4859 	EXP 	blk1: color = 'darkgrey'
15.4859 	EXP 	blk2: fillColor = 'darkgrey'
15.4859 	EXP 	blk2: lineColor = 'darkgrey'
15.4859 	EXP 	blk2: color = 'darkgrey'
15.4864 	DATA 	Mouse:  Left button up, pos=(1135,828)
15.5025 	EXP 	blk1: fillColor = 'darkgrey'
15.5025 	EXP 	blk1: lineColor = 'darkgrey'
15.5025 	EXP 	blk1: color = 'darkgrey'
15.5025 	EXP 	blk2: fillColor = 'darkgrey'
15.5025 	EXP 	blk2: lineColor = 'darkgrey'
15.5025 	EXP 	blk2: color = 'darkgrey'
15.5194 	EXP 	blk1: fillColor = 'darkgrey'
15.5194 	EXP 	blk1: lineColor = 'darkgrey'
15.5194 	EXP 	blk1: color = 'darkgrey'
15.5194 	EXP 	blk2: fillColor = 'darkgrey'
15.5194 	EXP 	blk2: lineColor = 'darkgrey'
15.5194 	EXP 	blk2: color = 'darkgrey'
15.5359 	EXP 	blk1: fillColor = 'darkgrey'
15.5359 	EXP 	blk1: lineColor = 'darkgrey'
15.5359 	EXP 	blk1: color = 'darkgrey'
15.5359 	EXP 	blk2: fillColor = 'darkgrey'
15.5359 	EXP 	blk2: lineColor = 'darkgrey'
15.5359 	EXP 	blk2: color = 'darkgrey'
15.5528 	EXP 	blk1: fillColor = 'darkgrey'
15.5528 	EXP 	blk1: lineColor = 'darkgrey'
15.5528 	EXP 	blk1: color = 'darkgrey'
15.5528 	EXP 	blk2: fillColor = 'darkgrey'
15.5528 	EXP 	blk2: lineColor = 'darkgrey'
15.5528 	EXP 	blk2: color = 'darkgrey'
15.5693 	EXP 	blk1: fillColor = 'darkgrey'
15.5693 	EXP 	blk1: lineColor = 'darkgrey'
15.5693 	EXP 	blk1: color = 'darkgrey'
15.5693 	EXP 	blk2: fillColor = 'darkgrey'
15.5693 	EXP 	blk2: lineColor = 'darkgrey'
15.5693 	EXP 	blk2: color = 'darkgrey'
15.5860 	EXP 	blk1: fillColor = 'darkgrey'
15.5860 	EXP 	blk1: lineColor = 'darkgrey'
15.5860 	EXP 	blk1: color = 'darkgrey'
15.5860 	EXP 	blk2: fillColor = 'darkgrey'
15.5860 	EXP 	blk2: lineColor = 'darkgrey'
15.5860 	EXP 	blk2: color = 'darkgrey'
15.6027 	EXP 	blk1: fillColor = 'darkgrey'
15.6027 	EXP 	blk1: lineColor = 'darkgrey'
15.6027 	EXP 	blk1: color = 'darkgrey'
15.6027 	EXP 	blk2: fillColor = 'darkgrey'
15.6027 	EXP 	blk2: lineColor = 'darkgrey'
15.6027 	EXP 	blk2: color = 'darkgrey'
15.6195 	EXP 	blk1: fillColor = 'darkgrey'
15.6195 	EXP 	blk1: lineColor = 'darkgrey'
15.6195 	EXP 	blk1: color = 'darkgrey'
15.6195 	EXP 	blk2: fillColor = 'darkgrey'
15.6195 	EXP 	blk2: lineColor = 'darkgrey'
15.6195 	EXP 	blk2: color = 'darkgrey'
15.6360 	EXP 	blk1: fillColor = 'darkgrey'
15.6360 	EXP 	blk1: lineColor = 'darkgrey'
15.6360 	EXP 	blk1: color = 'darkgrey'
15.6360 	EXP 	blk2: fillColor = 'darkgrey'
15.6360 	EXP 	blk2: lineColor = 'darkgrey'
15.6360 	EXP 	blk2: color = 'darkgrey'
15.6528 	EXP 	blk1: fillColor = 'darkgrey'
15.6528 	EXP 	blk1: lineColor = 'darkgrey'
15.6528 	EXP 	blk1: color = 'darkgrey'
15.6528 	EXP 	blk2: fillColor = 'darkgrey'
15.6528 	EXP 	blk2: lineColor = 'darkgrey'
15.6528 	EXP 	blk2: color = 'darkgrey'
15.6694 	EXP 	blk1: fillColor = 'darkgrey'
15.6694 	EXP 	blk1: lineColor = 'darkgrey'
15.6694 	EXP 	blk1: color = 'darkgrey'
15.6694 	EXP 	blk2: fillColor = 'darkgrey'
15.6694 	EXP 	blk2: lineColor = 'darkgrey'
15.6694 	EXP 	blk2: color = 'darkgrey'
15.6860 	EXP 	blk1: fillColor = 'darkgrey'
15.6860 	EXP 	blk1: lineColor = 'darkgrey'
15.6860 	EXP 	blk1: color = 'darkgrey'
15.6860 	EXP 	blk2: fillColor = 'darkgrey'
15.6860 	EXP 	blk2: lineColor = 'darkgrey'
15.6860 	EXP 	blk2: color = 'darkgrey'
15.7027 	EXP 	blk1: fillColor = 'darkgrey'
15.7027 	EXP 	blk1: lineColor = 'darkgrey'
15.7027 	EXP 	blk1: color = 'darkgrey'
15.7027 	EXP 	blk2: fillColor = 'darkgrey'
15.7027 	EXP 	blk2: lineColor = 'darkgrey'
15.7027 	EXP 	blk2: color = 'darkgrey'
15.7197 	EXP 	blk1: fillColor = 'darkgrey'
15.7197 	EXP 	blk1: lineColor = 'darkgrey'
15.7197 	EXP 	blk1: color = 'darkgrey'
15.7197 	EXP 	blk2: fillColor = 'darkgrey'
15.7197 	EXP 	blk2: lineColor = 'darkgrey'
15.7197 	EXP 	blk2: color = 'darkgrey'
15.7540 	EXP 	blk1: fillColor = 'darkgrey'
15.7540 	EXP 	blk1: lineColor = 'darkgrey'
15.7540 	EXP 	blk1: color = 'darkgrey'
15.7540 	EXP 	blk2: fillColor = 'darkgrey'
15.7540 	EXP 	blk2: lineColor = 'darkgrey'
15.7540 	EXP 	blk2: color = 'darkgrey'
15.7695 	EXP 	blk1: fillColor = 'darkgrey'
15.7695 	EXP 	blk1: lineColor = 'darkgrey'
15.7695 	EXP 	blk1: color = 'darkgrey'
15.7695 	EXP 	blk2: fillColor = 'darkgrey'
15.7695 	EXP 	blk2: lineColor = 'darkgrey'
15.7695 	EXP 	blk2: color = 'darkgrey'
15.7862 	EXP 	blk1: fillColor = 'darkgrey'
15.7862 	EXP 	blk1: lineColor = 'darkgrey'
15.7862 	EXP 	blk1: color = 'darkgrey'
15.7862 	EXP 	blk2: fillColor = 'darkgrey'
15.7862 	EXP 	blk2: lineColor = 'darkgrey'
15.7862 	EXP 	blk2: color = 'darkgrey'
15.8028 	EXP 	blk1: fillColor = 'darkgrey'
15.8028 	EXP 	blk1: lineColor = 'darkgrey'
15.8028 	EXP 	blk1: color = 'darkgrey'
15.8028 	EXP 	blk2: fillColor = 'darkgrey'
15.8028 	EXP 	blk2: lineColor = 'darkgrey'
15.8028 	EXP 	blk2: color = 'darkgrey'
15.8037 	DATA 	Mouse: Left button down, pos=(1102,430)
15.8197 	EXP 	blk1: fillColor = 'darkgrey'
15.8197 	EXP 	blk1: lineColor = 'darkgrey'
15.8197 	EXP 	blk1: color = 'darkgrey'
15.8197 	EXP 	blk2: fillColor = 'darkgrey'
15.8197 	EXP 	blk2: lineColor = 'darkgrey'
15.8197 	EXP 	blk2: color = 'darkgrey'
15.8197 	EXP 	blk3: fillColor = 'darkgrey'
15.8197 	EXP 	blk3: lineColor = 'darkgrey'
15.8197 	EXP 	blk3: color = 'darkgrey'
15.8365 	EXP 	blk1: fillColor = 'darkgrey'
15.8365 	EXP 	blk1: lineColor = 'darkgrey'
15.8365 	EXP 	blk1: color = 'darkgrey'
15.8365 	EXP 	blk2: fillColor = 'darkgrey'
15.8365 	EXP 	blk2: lineColor = 'darkgrey'
15.8365 	EXP 	blk2: color = 'darkgrey'
15.8365 	EXP 	blk3: fillColor = 'darkgrey'
15.8365 	EXP 	blk3: lineColor = 'darkgrey'
15.8365 	EXP 	blk3: color = 'darkgrey'
15.8531 	EXP 	blk1: fillColor = 'darkgrey'
15.8531 	EXP 	blk1: lineColor = 'darkgrey'
15.8531 	EXP 	blk1: color = 'darkgrey'
15.8531 	EXP 	blk2: fillColor = 'darkgrey'
15.8531 	EXP 	blk2: lineColor = 'darkgrey'
15.8531 	EXP 	blk2: color = 'darkgrey'
15.8531 	EXP 	blk3: fillColor = 'darkgrey'
15.8531 	EXP 	blk3: lineColor = 'darkgrey'
15.8531 	EXP 	blk3: color = 'darkgrey'
15.8536 	DATA 	Mouse:  Left button up, pos=(1100,435)
15.8699 	EXP 	blk1: fillColor = 'darkgrey'
15.8699 	EXP 	blk1: lineColor = 'darkgrey'
15.8699 	EXP 	blk1: color = 'darkgrey'
15.8699 	EXP 	blk2: fillColor = 'darkgrey'
15.8699 	EXP 	blk2: lineColor = 'darkgrey'
15.8699 	EXP 	blk2: color = 'darkgrey'
15.8699 	EXP 	blk3: fillColor = 'darkgrey'
15.8699 	EXP 	blk3: lineColor = 'darkgrey'
15.8699 	EXP 	blk3: color = 'darkgrey'
15.8864 	EXP 	blk1: fillColor = 'darkgrey'
15.8864 	EXP 	blk1: lineColor = 'darkgrey'
15.8864 	EXP 	blk1: color = 'darkgrey'
15.8864 	EXP 	blk2: fillColor = 'darkgrey'
15.8864 	EXP 	blk2: lineColor = 'darkgrey'
15.8864 	EXP 	blk2: color = 'darkgrey'
15.8864 	EXP 	blk3: fillColor = 'darkgrey'
15.8864 	EXP 	blk3: lineColor = 'darkgrey'
15.8864 	EXP 	blk3: color = 'darkgrey'
15.9030 	EXP 	blk1: fillColor = 'darkgrey'
15.9030 	EXP 	blk1: lineColor = 'darkgrey'
15.9030 	EXP 	blk1: color = 'darkgrey'
15.9030 	EXP 	blk2: fillColor = 'darkgrey'
15.9030 	EXP 	blk2: lineColor = 'darkgrey'
15.9030 	EXP 	blk2: color = 'darkgrey'
15.9030 	EXP 	blk3: fillColor = 'darkgrey'
15.9030 	EXP 	blk3: lineColor = 'darkgrey'
15.9030 	EXP 	blk3: color = 'darkgrey'
15.9196 	EXP 	blk1: fillColor = 'darkgrey'
15.9196 	EXP 	blk1: lineColor = 'darkgrey'
15.9196 	EXP 	blk1: color = 'darkgrey'
15.9196 	EXP 	blk2: fillColor = 'darkgrey'
15.9196 	EXP 	blk2: lineColor = 'darkgrey'
15.9196 	EXP 	blk2: color = 'darkgrey'
15.9196 	EXP 	blk3: fillColor = 'darkgrey'
15.9196 	EXP 	blk3: lineColor = 'darkgrey'
15.9196 	EXP 	blk3: color = 'darkgrey'
15.9364 	EXP 	blk1: fillColor = 'darkgrey'
15.9364 	EXP 	blk1: lineColor = 'darkgrey'
15.9364 	EXP 	blk1: color = 'darkgrey'
15.9364 	EXP 	blk2: fillColor = 'darkgrey'
15.9364 	EXP 	blk2: lineColor = 'darkgrey'
15.9364 	EXP 	blk2: color = 'darkgrey'
15.9364 	EXP 	blk3: fillColor = 'darkgrey'
15.9364 	EXP 	blk3: lineColor = 'darkgrey'
15.9364 	EXP 	blk3: color = 'darkgrey'
15.9530 	EXP 	blk1: fillColor = 'darkgrey'
15.9530 	EXP 	blk1: lineColor = 'darkgrey'
15.9530 	EXP 	blk1: color = 'darkgrey'
15.9530 	EXP 	blk2: fillColor = 'darkgrey'
15.9530 	EXP 	blk2: lineColor = 'darkgrey'
15.9530 	EXP 	blk2: color = 'darkgrey'
15.9530 	EXP 	blk3: fillColor = 'darkgrey'
15.9530 	EXP 	blk3: lineColor = 'darkgrey'
15.9530 	EXP 	blk3: color = 'darkgrey'
15.9696 	EXP 	blk1: fillColor = 'darkgrey'
15.9696 	EXP 	blk1: lineColor = 'darkgrey'
15.9696 	EXP 	blk1: color = 'darkgrey'
15.9696 	EXP 	blk2: fillColor = 'darkgrey'
15.9696 	EXP 	blk2: lineColor = 'darkgrey'
15.9696 	EXP 	blk2: color = 'darkgrey'
15.9696 	EXP 	blk3: fillColor = 'darkgrey'
15.9696 	EXP 	blk3: lineColor = 'darkgrey'
15.9696 	EXP 	blk3: color = 'darkgrey'
15.9864 	EXP 	blk1: fillColor = 'darkgrey'
15.9864 	EXP 	blk1: lineColor = 'darkgrey'
15.9864 	EXP 	blk1: color = 'darkgrey'
15.9864 	EXP 	blk2: fillColor = 'darkgrey'
15.9864 	EXP 	blk2: lineColor = 'darkgrey'
15.9864 	EXP 	blk2: color = 'darkgrey'
15.9864 	EXP 	blk3: fillColor = 'darkgrey'
15.9864 	EXP 	blk3: lineColor = 'darkgrey'
15.9864 	EXP 	blk3: color = 'darkgrey'
16.0031 	EXP 	blk1: fillColor = 'darkgrey'
16.0031 	EXP 	blk1: lineColor = 'darkgrey'
16.0031 	EXP 	blk1: color = 'darkgrey'
16.0031 	EXP 	blk2: fillColor = 'darkgrey'
16.0031 	EXP 	blk2: lineColor = 'darkgrey'
16.0031 	EXP 	blk2: color = 'darkgrey'
16.0031 	EXP 	blk3: fillColor = 'darkgrey'
16.0031 	EXP 	blk3: lineColor = 'darkgrey'
16.0031 	EXP 	blk3: color = 'darkgrey'
16.0197 	EXP 	blk1: fillColor = 'darkgrey'
16.0197 	EXP 	blk1: lineColor = 'darkgrey'
16.0197 	EXP 	blk1: color = 'darkgrey'
16.0197 	EXP 	blk2: fillColor = 'darkgrey'
16.0197 	EXP 	blk2: lineColor = 'darkgrey'
16.0197 	EXP 	blk2: color = 'darkgrey'
16.0197 	EXP 	blk3: fillColor = 'darkgrey'
16.0197 	EXP 	blk3: lineColor = 'darkgrey'
16.0197 	EXP 	blk3: color = 'darkgrey'
16.0364 	EXP 	blk1: fillColor = 'darkgrey'
16.0364 	EXP 	blk1: lineColor = 'darkgrey'
16.0364 	EXP 	blk1: color = 'darkgrey'
16.0364 	EXP 	blk2: fillColor = 'darkgrey'
16.0364 	EXP 	blk2: lineColor = 'darkgrey'
16.0364 	EXP 	blk2: color = 'darkgrey'
16.0364 	EXP 	blk3: fillColor = 'darkgrey'
16.0364 	EXP 	blk3: lineColor = 'darkgrey'
16.0364 	EXP 	blk3: color = 'darkgrey'
16.0533 	EXP 	blk1: fillColor = 'darkgrey'
16.0533 	EXP 	blk1: lineColor = 'darkgrey'
16.0533 	EXP 	blk1: color = 'darkgrey'
16.0533 	EXP 	blk2: fillColor = 'darkgrey'
16.0533 	EXP 	blk2: lineColor = 'darkgrey'
16.0533 	EXP 	blk2: color = 'darkgrey'
16.0533 	EXP 	blk3: fillColor = 'darkgrey'
16.0533 	EXP 	blk3: lineColor = 'darkgrey'
16.0533 	EXP 	blk3: color = 'darkgrey'
16.0698 	EXP 	blk1: fillColor = 'darkgrey'
16.0698 	EXP 	blk1: lineColor = 'darkgrey'
16.0698 	EXP 	blk1: color = 'darkgrey'
16.0698 	EXP 	blk2: fillColor = 'darkgrey'
16.0698 	EXP 	blk2: lineColor = 'darkgrey'
16.0698 	EXP 	blk2: color = 'darkgrey'
16.0698 	EXP 	blk3: fillColor = 'darkgrey'
16.0698 	EXP 	blk3: lineColor = 'darkgrey'
16.0698 	EXP 	blk3: color = 'darkgrey'
16.0866 	EXP 	blk1: fillColor = 'darkgrey'
16.0866 	EXP 	blk1: lineColor = 'darkgrey'
16.0866 	EXP 	blk1: color = 'darkgrey'
16.0866 	EXP 	blk2: fillColor = 'darkgrey'
16.0866 	EXP 	blk2: lineColor = 'darkgrey'
16.0866 	EXP 	blk2: color = 'darkgrey'
16.0866 	EXP 	blk3: fillColor = 'darkgrey'
16.0866 	EXP 	blk3: lineColor = 'darkgrey'
16.0866 	EXP 	blk3: color = 'darkgrey'
16.1032 	EXP 	blk1: fillColor = 'darkgrey'
16.1032 	EXP 	blk1: lineColor = 'darkgrey'
16.1032 	EXP 	blk1: color = 'darkgrey'
16.1032 	EXP 	blk2: fillColor = 'darkgrey'
16.1032 	EXP 	blk2: lineColor = 'darkgrey'
16.1032 	EXP 	blk2: color = 'darkgrey'
16.1032 	EXP 	blk3: fillColor = 'darkgrey'
16.1032 	EXP 	blk3: lineColor = 'darkgrey'
16.1032 	EXP 	blk3: color = 'darkgrey'
16.1199 	EXP 	blk1: fillColor = 'darkgrey'
16.1199 	EXP 	blk1: lineColor = 'darkgrey'
16.1199 	EXP 	blk1: color = 'darkgrey'
16.1199 	EXP 	blk2: fillColor = 'darkgrey'
16.1199 	EXP 	blk2: lineColor = 'darkgrey'
16.1199 	EXP 	blk2: color = 'darkgrey'
16.1199 	EXP 	blk3: fillColor = 'darkgrey'
16.1199 	EXP 	blk3: lineColor = 'darkgrey'
16.1199 	EXP 	blk3: color = 'darkgrey'
16.1366 	EXP 	blk1: fillColor = 'darkgrey'
16.1366 	EXP 	blk1: lineColor = 'darkgrey'
16.1366 	EXP 	blk1: color = 'darkgrey'
16.1366 	EXP 	blk2: fillColor = 'darkgrey'
16.1366 	EXP 	blk2: lineColor = 'darkgrey'
16.1366 	EXP 	blk2: color = 'darkgrey'
16.1366 	EXP 	blk3: fillColor = 'darkgrey'
16.1366 	EXP 	blk3: lineColor = 'darkgrey'
16.1366 	EXP 	blk3: color = 'darkgrey'
16.1533 	EXP 	blk1: fillColor = 'darkgrey'
16.1533 	EXP 	blk1: lineColor = 'darkgrey'
16.1533 	EXP 	blk1: color = 'darkgrey'
16.1533 	EXP 	blk2: fillColor = 'darkgrey'
16.1533 	EXP 	blk2: lineColor = 'darkgrey'
16.1533 	EXP 	blk2: color = 'darkgrey'
16.1533 	EXP 	blk3: fillColor = 'darkgrey'
16.1533 	EXP 	blk3: lineColor = 'darkgrey'
16.1533 	EXP 	blk3: color = 'darkgrey'
16.1700 	EXP 	blk1: fillColor = 'darkgrey'
16.1700 	EXP 	blk1: lineColor = 'darkgrey'
16.1700 	EXP 	blk1: color = 'darkgrey'
16.1700 	EXP 	blk2: fillColor = 'darkgrey'
16.1700 	EXP 	blk2: lineColor = 'darkgrey'
16.1700 	EXP 	blk2: color = 'darkgrey'
16.1700 	EXP 	blk3: fillColor = 'darkgrey'
16.1700 	EXP 	blk3: lineColor = 'darkgrey'
16.1700 	EXP 	blk3: color = 'darkgrey'
16.1866 	EXP 	blk1: fillColor = 'darkgrey'
16.1866 	EXP 	blk1: lineColor = 'darkgrey'
16.1866 	EXP 	blk1: color = 'darkgrey'
16.1866 	EXP 	blk2: fillColor = 'darkgrey'
16.1866 	EXP 	blk2: lineColor = 'darkgrey'
16.1866 	EXP 	blk2: color = 'darkgrey'
16.1866 	EXP 	blk3: fillColor = 'darkgrey'
16.1866 	EXP 	blk3: lineColor = 'darkgrey'
16.1866 	EXP 	blk3: color = 'darkgrey'
16.2034 	EXP 	blk1: fillColor = 'darkgrey'
16.2034 	EXP 	blk1: lineColor = 'darkgrey'
16.2034 	EXP 	blk1: color = 'darkgrey'
16.2034 	EXP 	blk2: fillColor = 'darkgrey'
16.2034 	EXP 	blk2: lineColor = 'darkgrey'
16.2034 	EXP 	blk2: color = 'darkgrey'
16.2034 	EXP 	blk3: fillColor = 'darkgrey'
16.2034 	EXP 	blk3: lineColor = 'darkgrey'
16.2034 	EXP 	blk3: color = 'darkgrey'
16.2200 	EXP 	blk1: fillColor = 'darkgrey'
16.2200 	EXP 	blk1: lineColor = 'darkgrey'
16.2200 	EXP 	blk1: color = 'darkgrey'
16.2200 	EXP 	blk2: fillColor = 'darkgrey'
16.2200 	EXP 	blk2: lineColor = 'darkgrey'
16.2200 	EXP 	blk2: color = 'darkgrey'
16.2200 	EXP 	blk3: fillColor = 'darkgrey'
16.2200 	EXP 	blk3: lineColor = 'darkgrey'
16.2200 	EXP 	blk3: color = 'darkgrey'
16.2205 	DATA 	Mouse: Left button down, pos=(797,738)
16.2367 	EXP 	blk1: fillColor = 'darkgrey'
16.2367 	EXP 	blk1: lineColor = 'darkgrey'
16.2367 	EXP 	blk1: color = 'darkgrey'
16.2367 	EXP 	blk2: fillColor = 'darkgrey'
16.2367 	EXP 	blk2: lineColor = 'darkgrey'
16.2367 	EXP 	blk2: color = 'darkgrey'
16.2367 	EXP 	blk3: fillColor = 'darkgrey'
16.2367 	EXP 	blk3: lineColor = 'darkgrey'
16.2367 	EXP 	blk3: color = 'darkgrey'
16.2367 	EXP 	blk4: fillColor = 'darkgrey'
16.2367 	EXP 	blk4: lineColor = 'darkgrey'
16.2367 	EXP 	blk4: color = 'darkgrey'
16.2534 	EXP 	blk1: fillColor = 'darkgrey'
16.2534 	EXP 	blk1: lineColor = 'darkgrey'
16.2534 	EXP 	blk1: color = 'darkgrey'
16.2534 	EXP 	blk2: fillColor = 'darkgrey'
16.2534 	EXP 	blk2: lineColor = 'darkgrey'
16.2534 	EXP 	blk2: color = 'darkgrey'
16.2534 	EXP 	blk3: fillColor = 'darkgrey'
16.2534 	EXP 	blk3: lineColor = 'darkgrey'
16.2534 	EXP 	blk3: color = 'darkgrey'
16.2534 	EXP 	blk4: fillColor = 'darkgrey'
16.2534 	EXP 	blk4: lineColor = 'darkgrey'
16.2534 	EXP 	blk4: color = 'darkgrey'
16.2699 	EXP 	blk1: fillColor = 'darkgrey'
16.2699 	EXP 	blk1: lineColor = 'darkgrey'
16.2699 	EXP 	blk1: color = 'darkgrey'
16.2699 	EXP 	blk2: fillColor = 'darkgrey'
16.2699 	EXP 	blk2: lineColor = 'darkgrey'
16.2699 	EXP 	blk2: color = 'darkgrey'
16.2699 	EXP 	blk3: fillColor = 'darkgrey'
16.2699 	EXP 	blk3: lineColor = 'darkgrey'
16.2699 	EXP 	blk3: color = 'darkgrey'
16.2699 	EXP 	blk4: fillColor = 'darkgrey'
16.2699 	EXP 	blk4: lineColor = 'darkgrey'
16.2699 	EXP 	blk4: color = 'darkgrey'
16.2869 	EXP 	blk1: fillColor = 'darkgrey'
16.2869 	EXP 	blk1: lineColor = 'darkgrey'
16.2869 	EXP 	blk1: color = 'darkgrey'
16.2869 	EXP 	blk2: fillColor = 'darkgrey'
16.2869 	EXP 	blk2: lineColor = 'darkgrey'
16.2869 	EXP 	blk2: color = 'darkgrey'
16.2869 	EXP 	blk3: fillColor = 'darkgrey'
16.2869 	EXP 	blk3: lineColor = 'darkgrey'
16.2869 	EXP 	blk3: color = 'darkgrey'
16.2869 	EXP 	blk4: fillColor = 'darkgrey'
16.2869 	EXP 	blk4: lineColor = 'darkgrey'
16.2869 	EXP 	blk4: color = 'darkgrey'
16.2874 	DATA 	Mouse:  Left button up, pos=(807,736)
16.3035 	EXP 	blk1: fillColor = 'darkgrey'
16.3035 	EXP 	blk1: lineColor = 'darkgrey'
16.3035 	EXP 	blk1: color = 'darkgrey'
16.3035 	EXP 	blk2: fillColor = 'darkgrey'
16.3035 	EXP 	blk2: lineColor = 'darkgrey'
16.3035 	EXP 	blk2: color = 'darkgrey'
16.3035 	EXP 	blk3: fillColor = 'darkgrey'
16.3035 	EXP 	blk3: lineColor = 'darkgrey'
16.3035 	EXP 	blk3: color = 'darkgrey'
16.3035 	EXP 	blk4: fillColor = 'darkgrey'
16.3035 	EXP 	blk4: lineColor = 'darkgrey'
16.3035 	EXP 	blk4: color = 'darkgrey'
16.3200 	EXP 	blk1: fillColor = 'darkgrey'
16.3200 	EXP 	blk1: lineColor = 'darkgrey'
16.3200 	EXP 	blk1: color = 'darkgrey'
16.3200 	EXP 	blk2: fillColor = 'darkgrey'
16.3200 	EXP 	blk2: lineColor = 'darkgrey'
16.3200 	EXP 	blk2: color = 'darkgrey'
16.3200 	EXP 	blk3: fillColor = 'darkgrey'
16.3200 	EXP 	blk3: lineColor = 'darkgrey'
16.3200 	EXP 	blk3: color = 'darkgrey'
16.3200 	EXP 	blk4: fillColor = 'darkgrey'
16.3200 	EXP 	blk4: lineColor = 'darkgrey'
16.3200 	EXP 	blk4: color = 'darkgrey'
16.3368 	EXP 	blk1: fillColor = 'darkgrey'
16.3368 	EXP 	blk1: lineColor = 'darkgrey'
16.3368 	EXP 	blk1: color = 'darkgrey'
16.3368 	EXP 	blk2: fillColor = 'darkgrey'
