3.7118 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x140E84D0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x165A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.3178 	EXP 	blk1: color = 'darkgrey'
10.3344 	EXP 	blk1: fillColor = 'darkgrey'
10.3344 	EXP 	blk1: lineColor = 'darkgrey'
10.3344 	EXP 	blk1: color = 'darkgrey'
10.3344 	EXP 	blk1: fillColor = 'darkgrey'
10.3344 	EXP 	blk1: lineColor = 'darkgrey'
10.3344 	EXP 	blk1: color = 'darkgrey'
10.3344 	EXP 	blk1: fillColor = 'darkgrey'
10.3344 	EXP 	blk1: lineColor = 'darkgrey'
10.3344 	EXP 	blk1: color = 'darkgrey'
10.3344 	EXP 	blk1: fillColor = 'darkgrey'
10.3344 	EXP 	blk1: lineColor = 'darkgrey'
10.3344 	EXP 	blk1: color = 'darkgrey'
10.3513 	EXP 	blk1: fillColor = 'darkgrey'
10.3513 	EXP 	blk1: lineColor = 'darkgrey'
10.3513 	EXP 	blk1: color = 'darkgrey'
10.3513 	EXP 	blk1: fillColor = 'darkgrey'
10.3513 	EXP 	blk1: lineColor = 'darkgrey'
10.3513 	EXP 	blk1: color = 'darkgrey'
10.3513 	EXP 	blk1: fillColor = 'darkgrey'
10.3513 	EXP 	blk1: lineColor = 'darkgrey'
10.3513 	EXP 	blk1: color = 'darkgrey'
10.3513 	EXP 	blk1: fillColor = 'darkgrey'
10.3513 	EXP 	blk1: lineColor = 'darkgrey'
10.3513 	EXP 	blk1: color = 'darkgrey'
10.3678 	EXP 	blk1: fillColor = 'darkgrey'
10.3678 	EXP 	blk1: lineColor = 'darkgrey'
10.3678 	EXP 	blk1: color = 'darkgrey'
10.3678 	EXP 	blk1: fillColor = 'darkgrey'
10.3678 	EXP 	blk1: lineColor = 'darkgrey'
10.3678 	EXP 	blk1: color = 'darkgrey'
10.3678 	EXP 	blk1: fillColor = 'darkgrey'
10.3678 	EXP 	blk1: lineColor = 'darkgrey'
10.3678 	EXP 	blk1: color = 'darkgrey'
10.3678 	EXP 	blk1: fillColor = 'darkgrey'
10.3678 	EXP 	blk1: lineColor = 'darkgrey'
10.3678 	EXP 	blk1: color = 'darkgrey'
10.3844 	EXP 	blk1: fillColor = 'darkgrey'
10.3844 	EXP 	blk1: lineColor = 'darkgrey'
10.3844 	EXP 	blk1: color = 'darkgrey'
10.3844 	EXP 	blk1: fillColor = 'darkgrey'
10.3844 	EXP 	blk1: lineColor = 'darkgrey'
10.3844 	EXP 	blk1: color = 'darkgrey'
10.3844 	EXP 	blk1: fillColor = 'darkgrey'
10.3844 	EXP 	blk1: lineColor = 'darkgrey'
10.3844 	EXP 	blk1: color = 'darkgrey'
10.3844 	EXP 	blk1: fillColor = 'darkgrey'
10.3844 	EXP 	blk1: lineColor = 'darkgrey'
10.3844 	EXP 	blk1: color = 'darkgrey'
10.4010 	EXP 	blk1: fillColor = 'darkgrey'
10.4010 	EXP 	blk1: lineColor = 'darkgrey'
10.4010 	EXP 	blk1: color = 'darkgrey'
10.4010 	EXP 	blk1: fillColor = 'darkgrey'
10.4010 	EXP 	blk1: lineColor = 'darkgrey'
10.4010 	EXP 	blk1: color = 'darkgrey'
10.4010 	EXP 	blk1: fillColor = 'darkgrey'
10.4010 	EXP 	blk1: lineColor = 'darkgrey'
10.4010 	EXP 	blk1: color = 'darkgrey'
10.4010 	EXP 	blk1: fillColor = 'darkgrey'
10.4010 	EXP 	blk1: lineColor = 'darkgrey'
10.4010 	EXP 	blk1: color = 'darkgrey'
10.4015 	DATA 	Mouse: Left button down, pos=(1334,859)
10.4034 	EXP 	New trial (rep=1, index=0): OrderedDict([('sequence', ['blk1', 'blk2', 'blk3', 'blk4', 'blk5']), ('blockDuration', 0.5)])
10.4180 	EXP 	blk1: fillColor = 'darkgrey'
10.4180 	EXP 	blk1: lineColor = 'darkgrey'
10.4180 	EXP 	blk1: color = 'darkgrey'
10.4180 	EXP 	blk1: fillColor = 'darkgrey'
10.4180 	EXP 	blk1: lineColor = 'darkgrey'
10.4180 	EXP 	blk1: color = 'darkgrey'
10.4180 	EXP 	blk1: fillColor = 'darkgrey'
10.4180 	EXP 	blk1: lineColor = 'darkgrey'
10.4180 	EXP 	blk1: color = 'darkgrey'
10.4180 	EXP 	blk1: fillColor = 'darkgrey'
10.4180 	EXP 	blk1: lineColor = 'darkgrey'
10.4180 	EXP 	blk1: color = 'darkgrey'
10.4180 	EXP 	blk1: fillColor = 'darkgrey'
10.4180 	EXP 	blk1: lineColor = 'darkgrey'
10.4180 	EXP 	blk1: color = 'darkgrey'
10.4180 	EXP 	blk1: autoDraw = False
10.4180 	EXP 	blk2: autoDraw = False
10.4180 	EXP 	blk3: autoDraw = False
10.4180 	EXP 	blk4: autoDraw = False
10.4180 	EXP 	blk5: autoDraw = False
10.4180 	EXP 	blank: autoDraw = True
10.5352 	DATA 	Mouse:  Left button up, pos=(1334,859)
10.9183 	EXP 	blank: autoDraw = False
10.9183 	EXP 	blank: autoDraw = False
10.9183 	EXP 	blk1: pos = array([ 0.23167792, -0.14129204])
10.9183 	EXP 	blk1: fillColor = 'white'
10.9183 	EXP 	blk1: lineColor = 'white'
10.9183 	EXP 	blk1: color = 'white'
10.9183 	EXP 	blk2: pos = array([-0.07848657, -0.11543027])
10.9183 	EXP 	blk2: fillColor = 'white'
10.9183 	EXP 	blk2: lineColor = 'white'
10.9183 	EXP 	blk2: color = 'white'
10.9183 	EXP 	blk3: pos = array([0.3527369 , 0.16021288])
10.9183 	EXP 	blk3: fillColor = 'white'
10.9183 	EXP 	blk3: lineColor = 'white'
10.9183 	EXP 	blk3: color = 'white'
10.9183 	EXP 	blk4: pos = array([-0.15040003, -0.08322343])
10.9183 	EXP 	blk4: fillColor = 'white'
10.9183 	EXP 	blk4: lineColor = 'white'
10.9183 	EXP 	blk4: color = 'white'
10.9183 	EXP 	blk5: pos = array([-0.13142839, -0.2396547 ])
10.9183 	EXP 	blk5: fillColor = 'white'
10.9183 	EXP 	blk5: lineColor = 'white'
10.9183 	EXP 	blk5: color = 'white'
10.9183 	EXP 	blk1: autoDraw = True
10.9183 	EXP 	blk2: autoDraw = True
10.9183 	EXP 	blk3: autoDraw = True
10.9183 	EXP 	blk4: autoDraw = True
10.9183 	EXP 	blk5: autoDraw = True
11.4188 	EXP 	blk1: fillColor = 'red'
11.4188 	EXP 	blk1: lineColor = 'red'
11.4188 	EXP 	blk1: color = 'red'
11.9193 	EXP 	blk1: fillColor = 'white'
11.9193 	EXP 	blk1: lineColor = 'white'
11.9193 	EXP 	blk1: color = 'white'
11.9193 	EXP 	blk2: fillColor = 'red'
11.9193 	EXP 	blk2: lineColor = 'red'
11.9193 	EXP 	blk2: color = 'red'
12.4198 	EXP 	blk2: fillColor = 'white'
12.4198 	EXP 	blk2: lineColor = 'white'
12.4198 	EXP 	blk2: color = 'white'
12.4198 	EXP 	blk3: fillColor = 'red'
12.4198 	EXP 	blk3: lineColor = 'red'
12.4198 	EXP 	blk3: color = 'red'
12.9204 	EXP 	blk3: fillColor = 'white'
12.9204 	EXP 	blk3: lineColor = 'white'
12.9204 	EXP 	blk3: color = 'white'
12.9204 	EXP 	blk4: fillColor = 'red'
12.9204 	EXP 	blk4: lineColor = 'red'
12.9204 	EXP 	blk4: color = 'red'
13.4208 	EXP 	blk4: fillColor = 'white'
13.4208 	EXP 	blk4: lineColor = 'white'
13.4208 	EXP 	blk4: color = 'white'
13.4208 	EXP 	blk5: fillColor = 'red'
13.4208 	EXP 	blk5: lineColor = 'red'
13.4208 	EXP 	blk5: color = 'red'
13.9213 	EXP 	blk5: fillColor = 'white'
13.9213 	EXP 	blk5: lineColor = 'white'
13.9213 	EXP 	blk5: color = 'white'
14.1223 	DATA 	Mouse: Left button down, pos=(1341,683)
14.1383 	EXP 	blk3: fillColor = 'darkgrey'
14.1383 	EXP 	blk3: lineColor = 'darkgrey'
14.1383 	EXP 	blk3: color = 'darkgrey'
14.1549 	EXP 	blk3: fillColor = 'darkgrey'
14.1549 	EXP 	blk3: lineColor = 'darkgrey'
14.1549 	EXP 	blk3: color = 'darkgrey'
14.1717 	EXP 	blk3: fillColor = 'darkgrey'
14.1717 	EXP 	blk3: lineColor = 'darkgrey'
14.1717 	EXP 	blk3: color = 'darkgrey'
14.1883 	EXP 	blk3: fillColor = 'darkgrey'
14.1883 	EXP 	blk3: lineColor = 'darkgrey'
14.1883 	EXP 	blk3: color = 'darkgrey'
14.2050 	EXP 	blk3: fillColor = 'darkgrey'
14.2050 	EXP 	blk3: lineColor = 'darkgrey'
14.2050 	EXP 	blk3: color = 'darkgrey'
14.2218 	EXP 	blk3: fillColor = 'darkgrey'
14.2218 	EXP 	blk3: lineColor = 'darkgrey'
14.2218 	EXP 	blk3: color = 'darkgrey'
14.2230 	DATA 	Mouse:  Left button up, pos=(1340,684)
14.2385 	EXP 	blk3: fillColor = 'darkgrey'
14.2385 	EXP 	blk3: lineColor = 'darkgrey'
14.2385 	EXP 	blk3: color = 'darkgrey'
14.2551 	EXP 	blk3: fillColor = 'darkgrey'
14.2551 	EXP 	blk3: lineColor = 'darkgrey'
14.2551 	EXP 	blk3: color = 'darkgrey'
14.2716 	EXP 	blk3: fillColor = 'darkgrey'
14.2716 	EXP 	blk3: lineColor = 'darkgrey'
14.2716 	EXP 	blk3: color = 'darkgrey'
14.2885 	EXP 	blk3: fillColor = 'darkgrey'
14.2885 	EXP 	blk3: lineColor = 'darkgrey'
14.2885 	EXP 	blk3: color = 'darkgrey'
14.3053 	EXP 	blk3: fillColor = 'darkgrey'
14.3053 	EXP 	blk3: lineColor = 'darkgrey'
14.3053 	EXP 	blk3: color = 'darkgrey'
14.3219 	EXP 	blk3: fillColor = 'darkgrey'
14.3219 	EXP 	blk3: lineColor = 'darkgrey'
14.3219 	EXP 	blk3: color = 'darkgrey'
14.3385 	EXP 	blk3: fillColor = 'darkgrey'
14.3385 	EXP 	blk3: lineColor = 'darkgrey'
14.3385 	EXP 	blk3: color = 'darkgrey'
14.3552 	EXP 	blk3: fillColor = 'darkgrey'
14.3552 	EXP 	blk3: lineColor = 'darkgrey'
14.3552 	EXP 	blk3: color = 'darkgrey'
14.3717 	EXP 	blk3: fillColor = 'darkgrey'
14.3717 	EXP 	blk3: lineColor = 'darkgrey'
14.3717 	EXP 	blk3: color = 'darkgrey'
14.3886 	EXP 	blk3: fillColor = 'darkgrey'
14.3886 	EXP 	blk3: lineColor = 'darkgrey'
14.3886 	EXP 	blk3: color = 'darkgrey'
14.4052 	EXP 	blk3: fillColor = 'darkgrey'
14.4052 	EXP 	blk3: lineColor = 'darkgrey'
14.4052 	EXP 	blk3: color = 'darkgrey'
14.4219 	EXP 	blk3: fillColor = 'darkgrey'
14.4219 	EXP 	blk3: lineColor = 'darkgrey'
14.4219 	EXP 	blk3: color = 'darkgrey'
14.4385 	EXP 	blk3: fillColor = 'darkgrey'
14.4385 	EXP 	blk3: lineColor = 'darkgrey'
14.4385 	EXP 	blk3: color = 'darkgrey'
14.4553 	EXP 	blk3: fillColor = 'darkgrey'
14.4553 	EXP 	blk3: lineColor = 'darkgrey'
14.4553 	EXP 	blk3: color = 'darkgrey'
14.4721 	EXP 	blk3: fillColor = 'darkgrey'
14.4721 	EXP 	blk3: lineColor = 'darkgrey'
14.4721 	EXP 	blk3: color = 'darkgrey'
14.4887 	EXP 	blk3: fillColor = 'darkgrey'
14.4887 	EXP 	blk3: lineColor = 'darkgrey'
14.4887 	EXP 	blk3: color = 'darkgrey'
14.5054 	EXP 	blk3: fillColor = 'darkgrey'
14.5054 	EXP 	blk3: lineColor = 'darkgrey'
14.5054 	EXP 	blk3: color = 'darkgrey'
14.5221 	EXP 	blk3: fillColor = 'darkgrey'
14.5221 	EXP 	blk3: lineColor = 'darkgrey'
14.5221 	EXP 	blk3: color = 'darkgrey'
14.5385 	EXP 	blk3: fillColor = 'darkgrey'
14.5385 	EXP 	blk3: lineColor = 'darkgrey'
14.5385 	EXP 	blk3: color = 'darkgrey'
14.5556 	EXP 	blk3: fillColor = 'darkgrey'
14.5556 	EXP 	blk3: lineColor = 'darkgrey'
14.5556 	EXP 	blk3: color = 'darkgrey'
14.5719 	EXP 	blk3: fillColor = 'darkgrey'
14.5719 	EXP 	blk3: lineColor = 'darkgrey'
14.5719 	EXP 	blk3: color = 'darkgrey'
14.5887 	EXP 	blk3: fillColor = 'darkgrey'
14.5887 	EXP 	blk3: lineColor = 'darkgrey'
14.5887 	EXP 	blk3: color = 'darkgrey'
14.6054 	EXP 	blk3: fillColor = 'darkgrey'
14.6054 	EXP 	blk3: lineColor = 'darkgrey'
14.6054 	EXP 	blk3: color = 'darkgrey'
14.6220 	EXP 	blk3: fillColor = 'darkgrey'
14.6220 	EXP 	blk3: lineColor = 'darkgrey'
14.6220 	EXP 	blk3: color = 'darkgrey'
14.6387 	EXP 	blk3: fillColor = 'darkgrey'
14.6387 	EXP 	blk3: lineColor = 'darkgrey'
14.6387 	EXP 	blk3: color = 'darkgrey'
14.6554 	EXP 	blk3: fillColor = 'darkgrey'
14.6554 	EXP 	blk3: lineColor = 'darkgrey'
14.6554 	EXP 	blk3: color = 'darkgrey'
14.6722 	EXP 	blk3: fillColor = 'darkgrey'
14.6722 	EXP 	blk3: lineColor = 'darkgrey'
14.6722 	EXP 	blk3: color = 'darkgrey'
14.6887 	EXP 	blk3: fillColor = 'darkgrey'
14.6887 	EXP 	blk3: lineColor = 'darkgrey'
14.6887 	EXP 	blk3: color = 'darkgrey'
14.6892 	DATA 	Mouse: Left button down, pos=(919,395)
14.7054 	EXP 	blk3: fillColor = 'darkgrey'
14.7054 	EXP 	blk3: lineColor = 'darkgrey'
14.7054 	EXP 	blk3: color = 'darkgrey'
14.7054 	EXP 	blk2: fillColor = 'darkgrey'
14.7054 	EXP 	blk2: lineColor = 'darkgrey'
14.7054 	EXP 	blk2: color = 'darkgrey'
14.7222 	EXP 	blk3: fillColor = 'darkgrey'
14.7222 	EXP 	blk3: lineColor = 'darkgrey'
14.7222 	EXP 	blk3: color = 'darkgrey'
14.7222 	EXP 	blk2: fillColor = 'darkgrey'
14.7222 	EXP 	blk2: lineColor = 'darkgrey'
14.7222 	EXP 	blk2: color = 'darkgrey'
14.7390 	EXP 	blk3: fillColor = 'darkgrey'
14.7390 	EXP 	blk3: lineColor = 'darkgrey'
14.7390 	EXP 	blk3: color = 'darkgrey'
14.7390 	EXP 	blk2: fillColor = 'darkgrey'
14.7390 	EXP 	blk2: lineColor = 'darkgrey'
14.7390 	EXP 	blk2: color = 'darkgrey'
14.7555 	EXP 	blk3: fillColor = 'darkgrey'
14.7555 	EXP 	blk3: lineColor = 'darkgrey'
14.7555 	EXP 	blk3: color = 'darkgrey'
14.7555 	EXP 	blk2: fillColor = 'darkgrey'
14.7555 	EXP 	blk2: lineColor = 'darkgrey'
14.7555 	EXP 	blk2: color = 'darkgrey'
14.7724 	EXP 	blk3: fillColor = 'darkgrey'
14.7724 	EXP 	blk3: lineColor = 'darkgrey'
14.7724 	EXP 	blk3: color = 'darkgrey'
14.7724 	EXP 	blk2: fillColor = 'darkgrey'
14.7724 	EXP 	blk2: lineColor = 'darkgrey'
14.7724 	EXP 	blk2: color = 'darkgrey'
14.7888 	EXP 	blk3: fillColor = 'darkgrey'
14.7888 	EXP 	blk3: lineColor = 'darkgrey'
14.7888 	EXP 	blk3: color = 'darkgrey'
14.7888 	EXP 	blk2: fillColor = 'darkgrey'
14.7888 	EXP 	blk2: lineColor = 'darkgrey'
14.7888 	EXP 	blk2: color = 'darkgrey'
14.8055 	EXP 	blk3: fillColor = 'darkgrey'
14.8055 	EXP 	blk3: lineColor = 'darkgrey'
14.8055 	EXP 	blk3: color = 'darkgrey'
14.8055 	EXP 	blk2: fillColor = 'darkgrey'
14.8055 	EXP 	blk2: lineColor = 'darkgrey'
14.8055 	EXP 	blk2: color = 'darkgrey'
14.8069 	DATA 	Mouse:  Left button up, pos=(919,395)
14.8225 	EXP 	blk3: fillColor = 'darkgrey'
14.8225 	EXP 	blk3: lineColor = 'darkgrey'
14.8225 	EXP 	blk3: color = 'darkgrey'
14.8225 	EXP 	blk2: fillColor = 'darkgrey'
14.8225 	EXP 	blk2: lineColor = 'darkgrey'
14.8225 	EXP 	blk2: color = 'darkgrey'
14.8389 	EXP 	blk3: fillColor = 'darkgrey'
14.8389 	EXP 	blk3: lineColor = 'darkgrey'
14.8389 	EXP 	blk3: color = 'darkgrey'
14.8389 	EXP 	blk2: fillColor = 'darkgrey'
14.8389 	EXP 	blk2: lineColor = 'darkgrey'
14.8389 	EXP 	blk2: color = 'darkgrey'
14.8556 	EXP 	blk3: fillColor = 'darkgrey'
14.8556 	EXP 	blk3: lineColor = 'darkgrey'
14.8556 	EXP 	blk3: color = 'darkgrey'
14.8556 	EXP 	blk2: fillColor = 'darkgrey'
14.8556 	EXP 	blk2: lineColor = 'darkgrey'
14.8556 	EXP 	blk2: color = 'darkgrey'
14.8723 	EXP 	blk3: fillColor = 'darkgrey'
14.8723 	EXP 	blk3: lineColor = 'darkgrey'
14.8723 	EXP 	blk3: color = 'darkgrey'
14.8723 	EXP 	blk2: fillColor = 'darkgrey'
14.8723 	EXP 	blk2: lineColor = 'darkgrey'
14.8723 	EXP 	blk2: color = 'darkgrey'
14.8890 	EXP 	blk3: fillColor = 'darkgrey'
14.8890 	EXP 	blk3: lineColor = 'darkgrey'
14.8890 	EXP 	blk3: color = 'darkgrey'
14.8890 	EXP 	blk2: fillColor = 'darkgrey'
14.8890 	EXP 	blk2: lineColor = 'darkgrey'
14.8890 	EXP 	blk2: color = 'darkgrey'
14.9058 	EXP 	blk3: fillColor = 'darkgrey'
14.9058 	EXP 	blk3: lineColor = 'darkgrey'
14.9058 	EXP 	blk3: color = 'darkgrey'
14.9058 	EXP 	blk2: fillColor = 'darkgrey'
14.9058 	EXP 	blk2: lineColor = 'darkgrey'
14.9058 	EXP 	blk2: color = 'darkgrey'
14.9224 	EXP 	blk3: fillColor = 'darkgrey'
14.9224 	EXP 	blk3: lineColor = 'darkgrey'
14.9224 	EXP 	blk3: color = 'darkgrey'
14.9224 	EXP 	blk2: fillColor = 'darkgrey'
14.9224 	EXP 	blk2: lineColor = 'darkgrey'
14.9224 	EXP 	blk2: color = 'darkgrey'
14.9390 	EXP 	blk3: fillColor = 'darkgrey'
14.9390 	EXP 	blk3: lineColor = 'darkgrey'
14.9390 	EXP 	blk3: color = 'darkgrey'
14.9390 	EXP 	blk2: fillColor = 'darkgrey'
14.9390 	EXP 	blk2: lineColor = 'darkgrey'
14.9390 	EXP 	blk2: color = 'darkgrey'
14.9555 	EXP 	blk3: fillColor = 'darkgrey'
14.9555 	EXP 	blk3: lineColor = 'darkgrey'
14.9555 	EXP 	blk3: color = 'darkgrey'
14.9555 	EXP 	blk2: fillColor = 'darkgrey'
14.9555 	EXP 	blk2: lineColor = 'darkgrey'
14.9555 	EXP 	blk2: color = 'darkgrey'
14.9724 	EXP 	blk3: fillColor = 'darkgrey'
14.9724 	EXP 	blk3: lineColor = 'darkgrey'
14.9724 	EXP 	blk3: color = 'darkgrey'
14.9724 	EXP 	blk2: fillColor = 'darkgrey'
14.9724 	EXP 	blk2: lineColor = 'darkgrey'
14.9724 	EXP 	blk2: color = 'darkgrey'
14.9890 	EXP 	blk3: fillColor = 'darkgrey'
14.9890 	EXP 	blk3: lineColor = 'darkgrey'
14.9890 	EXP 	blk3: color = 'darkgrey'
14.9890 	EXP 	blk2: fillColor = 'darkgrey'
14.9890 	EXP 	blk2: lineColor = 'darkgrey'
14.9890 	EXP 	blk2: color = 'darkgrey'
15.0057 	EXP 	blk3: fillColor = 'darkgrey'
15.0057 	EXP 	blk3: lineColor = 'darkgrey'
15.0057 	EXP 	blk3: color = 'darkgrey'
15.0057 	EXP 	blk2: fillColor = 'darkgrey'
15.0057 	EXP 	blk2: lineColor = 'darkgrey'
15.0057 	EXP 	blk2: color = 'darkgrey'
15.0224 	EXP 	blk3: fillColor = 'darkgrey'
15.0224 	EXP 	blk3: lineColor = 'darkgrey'
15.0224 	EXP 	blk3: color = 'darkgrey'
15.0224 	EXP 	blk2: fillColor = 'darkgrey'
15.0224 	EXP 	blk2: lineColor = 'darkgrey'
15.0224 	EXP 	blk2: color = 'darkgrey'
15.0229 	DATA 	Mouse: Left button down, pos=(1120,588)
15.0391 	EXP 	blk3: fillColor = 'darkgrey'
15.0391 	EXP 	blk3: lineColor = 'darkgrey'
15.0391 	EXP 	blk3: color = 'darkgrey'
15.0391 	EXP 	blk2: fillColor = 'darkgrey'
15.0391 	EXP 	blk2: lineColor = 'darkgrey'
15.0391 	EXP 	blk2: color = 'darkgrey'
15.0558 	EXP 	blk3: fillColor = 'darkgrey'
15.0558 	EXP 	blk3: lineColor = 'darkgrey'
15.0558 	EXP 	blk3: color = 'darkgrey'
15.0558 	EXP 	blk2: fillColor = 'darkgrey'
15.0558 	EXP 	blk2: lineColor = 'darkgrey'
15.0558 	EXP 	blk2: color = 'darkgrey'
15.0725 	EXP 	blk3: fillColor = 'darkgrey'
15.0725 	EXP 	blk3: lineColor = 'darkgrey'
15.0725 	EXP 	blk3: color = 'darkgrey'
15.0725 	EXP 	blk2: fillColor = 'darkgrey'
15.0725 	EXP 	blk2: lineColor = 'darkgrey'
15.0725 	EXP 	blk2: color = 'darkgrey'
15.0891 	EXP 	blk3: fillColor = 'darkgrey'
15.0891 	EXP 	blk3: lineColor = 'darkgrey'
15.0891 	EXP 	blk3: color = 'darkgrey'
15.0891 	EXP 	blk2: fillColor = 'darkgrey'
15.0891 	EXP 	blk2: lineColor = 'darkgrey'
15.0891 	EXP 	blk2: color = 'darkgrey'
15.1057 	EXP 	blk3: fillColor = 'darkgrey'
15.1057 	EXP 	blk3: lineColor = 'darkgrey'
15.1057 	EXP 	blk3: color = 'darkgrey'
15.1057 	EXP 	blk2: fillColor = 'darkgrey'
15.1057 	EXP 	blk2: lineColor = 'darkgrey'
15.1057 	EXP 	blk2: color = 'darkgrey'
15.1227 	EXP 	blk3: fillColor = 'darkgrey'
15.1227 	EXP 	blk3: lineColor = 'darkgrey'
15.1227 	EXP 	blk3: color = 'darkgrey'
15.1227 	EXP 	blk2: fillColor = 'darkgrey'
15.1227 	EXP 	blk2: lineColor = 'darkgrey'
15.1227 	EXP 	blk2: color = 'darkgrey'
15.1392 	EXP 	blk3: fillColor = 'darkgrey'
15.1392 	EXP 	blk3: lineColor = 'darkgrey'
15.1392 	EXP 	blk3: color = 'darkgrey'
15.1392 	EXP 	blk2: fillColor = 'darkgrey'
15.1392 	EXP 	blk2: lineColor = 'darkgrey'
15.1392 	EXP 	blk2: color = 'darkgrey'
15.1397 	DATA 	Mouse:  Left button up, pos=(1112,585)
15.1558 	EXP 	blk3: fillColor = 'darkgrey'
15.1558 	EXP 	blk3: lineColor = 'darkgrey'
15.1558 	EXP 	blk3: color = 'darkgrey'
15.1558 	EXP 	blk2: fillColor = 'darkgrey'
15.1558 	EXP 	blk2: lineColor = 'darkgrey'
15.1558 	EXP 	blk2: color = 'darkgrey'
15.1726 	EXP 	blk3: fillColor = 'darkgrey'
15.1726 	EXP 	blk3: lineColor = 'darkgrey'
15.1726 	EXP 	blk3: color = 'darkgrey'
15.1726 	EXP 	blk2: fillColor = 'darkgrey'
15.1726 	EXP 	blk2: lineColor = 'darkgrey'
15.1726 	EXP 	blk2: color = 'darkgrey'
15.1891 	EXP 	blk3: fillColor = 'darkgrey'
15.1891 	EXP 	blk3: lineColor = 'darkgrey'
15.1891 	EXP 	blk3: color = 'darkgrey'
15.1891 	EXP 	blk2: fillColor = 'darkgrey'
15.1891 	EXP 	blk2: lineColor = 'darkgrey'
15.1891 	EXP 	blk2: color = 'darkgrey'
15.2059 	EXP 	blk3: fillColor = 'darkgrey'
15.2059 	EXP 	blk3: lineColor = 'darkgrey'
15.2059 	EXP 	blk3: color = 'darkgrey'
15.2059 	EXP 	blk2: fillColor = 'darkgrey'
15.2059 	EXP 	blk2: lineColor = 'darkgrey'
15.2059 	EXP 	blk2: color = 'darkgrey'
15.2226 	EXP 	blk3: fillColor = 'darkgrey'
15.2226 	EXP 	blk3: lineColor = 'darkgrey'
15.2226 	EXP 	blk3: color = 'darkgrey'
15.2226 	EXP 	blk2: fillColor = 'darkgrey'
15.2226 	EXP 	blk2: lineColor = 'darkgrey'
15.2226 	EXP 	blk2: color = 'darkgrey'
15.2393 	EXP 	blk3: fillColor = 'darkgrey'
15.2393 	EXP 	blk3: lineColor = 'darkgrey'
15.2393 	EXP 	blk3: color = 'darkgrey'
15.2393 	EXP 	blk2: fillColor = 'darkgrey'
15.2393 	EXP 	blk2: lineColor = 'darkgrey'
15.2393 	EXP 	blk2: color = 'darkgrey'
15.2560 	EXP 	blk3: fillColor = 'darkgrey'
15.2560 	EXP 	blk3: lineColor = 'darkgrey'
15.2560 	EXP 	blk3: color = 'darkgrey'
15.2560 	EXP 	blk2: fillColor = 'darkgrey'
15.2560 	EXP 	blk2: lineColor = 'darkgrey'
15.2560 	EXP 	blk2: color = 'darkgrey'
15.2727 	EXP 	blk3: fillColor = 'darkgrey'
15.2727 	EXP 	blk3: lineColor = 'darkgrey'
15.2727 	EXP 	blk3: color = 'darkgrey'
15.2727 	EXP 	blk2: fillColor = 'darkgrey'
15.2727 	EXP 	blk2: lineColor = 'darkgrey'
15.2727 	EXP 	blk2: color = 'darkgrey'
15.2893 	EXP 	blk3: fillColor = 'darkgrey'
15.2893 	EXP 	blk3: lineColor = 'darkgrey'
15.2893 	EXP 	blk3: color = 'darkgrey'
15.2893 	EXP 	blk2: fillColor = 'darkgrey'
15.2893 	EXP 	blk2: lineColor = 'darkgrey'
15.2893 	EXP 	blk2: color = 'darkgrey'
15.3060 	EXP 	blk3: fillColor = 'darkgrey'
15.3060 	EXP 	blk3: lineColor = 'darkgrey'
15.3060 	EXP 	blk3: color = 'darkgrey'
15.3060 	EXP 	blk2: fillColor = 'darkgrey'
15.3060 	EXP 	blk2: lineColor = 'darkgrey'
15.3060 	EXP 	blk2: color = 'darkgrey'
15.3227 	EXP 	blk3: fillColor = 'darkgrey'
15.3227 	EXP 	blk3: lineColor = 'darkgrey'
15.3227 	EXP 	blk3: color = 'darkgrey'
15.3227 	EXP 	blk2: fillColor = 'darkgrey'
15.3227 	EXP 	blk2: lineColor = 'darkgrey'
15.3227 	EXP 	blk2: color = 'darkgrey'
15.3394 	EXP 	blk3: fillColor = 'darkgrey'
15.3394 	EXP 	blk3: lineColor = 'darkgrey'
15.3394 	EXP 	blk3: color = 'darkgrey'
15.3394 	EXP 	blk2: fillColor = 'darkgrey'
15.3394 	EXP 	blk2: lineColor = 'darkgrey'
15.3394 	EXP 	blk2: color = 'darkgrey'
15.3560 	EXP 	blk3: fillColor = 'darkgrey'
15.3560 	EXP 	blk3: lineColor = 'darkgrey'
15.3560 	EXP 	blk3: color = 'darkgrey'
15.3560 	EXP 	blk2: fillColor = 'darkgrey'
15.3560 	EXP 	blk2: lineColor = 'darkgrey'
15.3560 	EXP 	blk2: color = 'darkgrey'
15.3727 	EXP 	blk3: fillColor = 'darkgrey'
15.3727 	EXP 	blk3: lineColor = 'darkgrey'
15.3727 	EXP 	blk3: color = 'darkgrey'
